Resume,Rank,Recommended Job,Match Count,Match Percentage,Matched Skills,Missing Skills
candidate_0488.pdf,1,Data Analyst,3,42.86,"SQL, Tableau, Pandas","Python, Excel, Power BI, Statistics"
candidate_0488.pdf,2,Business Analyst,2,40.0,"SQL, Tableau","Excel, Power BI, Business Analytics"
candidate_0488.pdf,3,Senior Data Analyst,2,33.33,"SQL, Tableau","Python, Power BI, Statistics, Business Analytics"
candidate_0488.pdf,4,Data Scientist,2,33.33,"Pandas, Machine Learning","Python, NumPy, Statistics, Scikit-Learn"
candidate_0488.pdf,5,ML Engineer,2,33.33,"Machine Learning, Docker","Python, TensorFlow, PyTorch, Git"
candidate_0489.pdf,1,Data Scientist,3,50.0,"Python, Pandas, Machine Learning","NumPy, Statistics, Scikit-Learn"
candidate_0489.pdf,2,ML Engineer,3,50.0,"Python, Machine Learning, Docker","TensorFlow, PyTorch, Git"
candidate_0489.pdf,3,Senior Data Scientist,2,40.0,"Python, Machine Learning","Deep Learning, Statistics, MLOps"
candidate_0489.pdf,4,Frontend Developer,2,40.0,"HTML, CSS","JavaScript, React, Git"
candidate_0489.pdf,5,MLOps Engineer,2,40.0,"Python, Docker","Kubernetes, MLOps, CI/CD"
candidate_0490.pdf,1,Software Engineer,4,57.14,"Python, Java, C++, OOP","DSA, Git, System Design"
candidate_0490.pdf,2,Data Analyst,3,42.86,"Python, Excel, Power BI","SQL, Tableau, Pandas, Statistics"
candidate_0490.pdf,3,Business Analyst,2,40.0,"Excel, Power BI","SQL, Tableau, Business Analytics"
candidate_0490.pdf,4,Senior Data Scientist,2,40.0,"Python, Machine Learning","Deep Learning, Statistics, MLOps"
candidate_0490.pdf,5,Frontend Developer,2,40.0,"HTML, JavaScript","CSS, React, Git"
candidate_0491.pdf,1,Cloud Engineer,2,40.0,"AWS, Linux","Azure, GCP, Docker"
candidate_0491.pdf,2,Cybersecurity Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0491.pdf,3,SOC Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0491.pdf,4,Ethical Hacker,1,33.33,Linux,"Penetration Testing, Cybersecurity"
candidate_0491.pdf,5,Site Reliability Engineer,1,25.0,Linux,"Docker, Kubernetes, Cloud Computing"
candidate_0492.pdf,1,BI Developer,2,66.67,"Power BI, SQL",Data Visualization
candidate_0492.pdf,2,Business Analyst,3,60.0,"Excel, SQL, Power BI","Tableau, Business Analytics"
candidate_0492.pdf,3,Financial Analyst,2,50.0,"Excel, SQL","Financial Analysis, Statistics"
candidate_0492.pdf,4,Data Analyst,3,42.86,"SQL, Excel, Power BI","Python, Tableau, Pandas, Statistics"
candidate_0492.pdf,5,Frontend Developer,2,40.0,"CSS, JavaScript","HTML, React, Git"
candidate_0493.pdf,1,BI Developer,2,66.67,"Power BI, SQL",Data Visualization
candidate_0493.pdf,2,Frontend Developer,3,60.0,"HTML, CSS, Git","JavaScript, React"
candidate_0493.pdf,3,Senior Data Analyst,3,50.0,"Python, SQL, Power BI","Tableau, Statistics, Business Analytics"
candidate_0493.pdf,4,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0493.pdf,5,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0494.pdf,1,Data Analyst,4,57.14,"Python, Excel, Power BI, Pandas","SQL, Tableau, Statistics"
candidate_0494.pdf,2,Data Scientist,3,50.0,"Python, Pandas, NumPy","Machine Learning, Statistics, Scikit-Learn"
candidate_0494.pdf,3,Business Analyst,2,40.0,"Excel, Power BI","SQL, Tableau, Business Analytics"
candidate_0494.pdf,4,Frontend Developer,2,40.0,"HTML, JavaScript","CSS, React, Git"
candidate_0494.pdf,5,Senior Data Analyst,2,33.33,"Python, Power BI","SQL, Tableau, Statistics, Business Analytics"
candidate_0495.pdf,1,BI Developer,2,66.67,"Power BI, SQL",Data Visualization
candidate_0495.pdf,2,Frontend Developer,3,60.0,"CSS, JavaScript, Git","HTML, React"
candidate_0495.pdf,3,Data Analyst,4,57.14,"Python, SQL, Power BI, Pandas","Excel, Tableau, Statistics"
candidate_0495.pdf,4,Software Engineer,4,57.14,"Python, Java, OOP, Git","C++, DSA, System Design"
candidate_0495.pdf,5,Senior Data Analyst,3,50.0,"Python, SQL, Power BI","Tableau, Statistics, Business Analytics"
candidate_0496.pdf,1,Frontend Developer,3,60.0,"HTML, CSS, Git","JavaScript, React"
candidate_0496.pdf,2,Senior Data Analyst,3,50.0,"Python, Power BI, Tableau","SQL, Statistics, Business Analytics"
candidate_0496.pdf,3,Data Analyst,3,42.86,"Python, Power BI, Tableau","SQL, Excel, Pandas, Statistics"
candidate_0496.pdf,4,Software Engineer,3,42.86,"Python, C++, Git","Java, OOP, DSA, System Design"
candidate_0496.pdf,5,Business Analyst,2,40.0,"Power BI, Tableau","Excel, SQL, Business Analytics"
candidate_0497.pdf,1,Data Engineer,2,33.33,"SQL, Hadoop","Python, Spark, ETL, Airflow"
candidate_0497.pdf,2,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0497.pdf,3,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0497.pdf,4,Database Engineer,1,33.33,SQL,"PostgreSQL, Data Warehousing"
candidate_0497.pdf,5,Technical Product Manager,1,33.33,SQL,"Product Analytics, Leadership"
candidate_0498.pdf,1,Cloud Engineer,2,40.0,"AWS, Linux","Azure, GCP, Docker"
candidate_0498.pdf,2,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0498.pdf,3,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0498.pdf,4,Cybersecurity Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0498.pdf,5,SOC Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0499.pdf,1,Data Engineer,2,33.33,"SQL, Spark","Python, Hadoop, ETL, Airflow"
candidate_0499.pdf,2,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0499.pdf,3,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0499.pdf,4,Database Engineer,1,33.33,SQL,"PostgreSQL, Data Warehousing"
candidate_0499.pdf,5,Technical Product Manager,1,33.33,SQL,"Product Analytics, Leadership"
candidate_0500.pdf,1,ML Engineer,3,50.0,"Python, Docker, Git","Machine Learning, TensorFlow, PyTorch"
candidate_0500.pdf,2,Data Engineer,3,50.0,"Python, SQL, Spark","Hadoop, ETL, Airflow"
candidate_0500.pdf,3,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0500.pdf,4,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0500.pdf,5,Software Engineer,3,42.86,"Python, Java, Git","C++, OOP, DSA, System Design"
candidate_0501.pdf,1,Software Engineer,3,42.86,"C++, OOP, Git","Python, Java, DSA, System Design"
candidate_0501.pdf,2,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0501.pdf,3,Big Data Engineer,1,20.0,Hadoop,"Spark, Kafka, Scala, Big Data"
candidate_0501.pdf,4,Frontend Developer,1,20.0,Git,"HTML, CSS, JavaScript, React"
candidate_0501.pdf,5,ML Engineer,1,16.67,Git,"Python, Machine Learning, TensorFlow, PyTorch, Docker"
candidate_0502.pdf,1,Cybersecurity Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0502.pdf,2,SOC Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0502.pdf,3,Ethical Hacker,1,33.33,Linux,"Penetration Testing, Cybersecurity"
candidate_0502.pdf,4,Site Reliability Engineer,1,25.0,Linux,"Docker, Kubernetes, Cloud Computing"
candidate_0502.pdf,5,Platform Engineer,1,25.0,Linux,"Kubernetes, Docker, CI/CD"
candidate_0503.pdf,1,Business Analyst,3,60.0,"Excel, SQL, Tableau","Power BI, Business Analytics"
candidate_0503.pdf,2,Financial Analyst,2,50.0,"Excel, SQL","Financial Analysis, Statistics"
candidate_0503.pdf,3,Data Analyst,3,42.86,"SQL, Excel, Tableau","Python, Power BI, Pandas, Statistics"
candidate_0503.pdf,4,Frontend Developer,2,40.0,"CSS, Git","HTML, JavaScript, React"
candidate_0503.pdf,5,Senior Data Analyst,2,33.33,"SQL, Tableau","Python, Power BI, Statistics, Business Analytics"
candidate_0504.pdf,1,Frontend Developer,2,40.0,"HTML, JavaScript","CSS, React, Git"
candidate_0504.pdf,2,Data Engineer,2,33.33,"SQL, Spark","Python, Hadoop, ETL, Airflow"
candidate_0504.pdf,3,Full Stack Developer,2,33.33,"HTML, JavaScript","CSS, React, Node.js, MongoDB"
candidate_0504.pdf,4,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0504.pdf,5,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0505.pdf,1,Data Scientist,2,33.33,"Pandas, NumPy","Python, Machine Learning, Statistics, Scikit-Learn"
candidate_0505.pdf,2,Site Reliability Engineer,1,25.0,Docker,"Linux, Kubernetes, Cloud Computing"
candidate_0505.pdf,3,Platform Engineer,1,25.0,Docker,"Kubernetes, Linux, CI/CD"
candidate_0505.pdf,4,Frontend Developer,1,20.0,HTML,"CSS, JavaScript, React, Git"
candidate_0505.pdf,5,Cloud Engineer,1,20.0,Docker,"AWS, Azure, GCP, Linux"
candidate_0506.pdf,1,Data Scientist,2,33.33,"Pandas, Machine Learning","Python, NumPy, Statistics, Scikit-Learn"
candidate_0506.pdf,2,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0506.pdf,3,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0506.pdf,4,Database Engineer,1,33.33,SQL,"PostgreSQL, Data Warehousing"
candidate_0506.pdf,5,Technical Product Manager,1,33.33,SQL,"Product Analytics, Leadership"
candidate_0507.pdf,1,BI Developer,1,33.33,Power BI,"SQL, Data Visualization"
candidate_0507.pdf,2,Business Analyst,1,20.0,Power BI,"Excel, SQL, Tableau, Business Analytics"
candidate_0507.pdf,3,Big Data Engineer,1,20.0,Spark,"Hadoop, Kafka, Scala, Big Data"
candidate_0507.pdf,4,Senior Data Analyst,1,16.67,Power BI,"Python, SQL, Tableau, Statistics, Business Analytics"
candidate_0507.pdf,5,Data Engineer,1,16.67,Spark,"Python, SQL, Hadoop, ETL, Airflow"
candidate_0508.pdf,1,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0508.pdf,2,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0508.pdf,3,Data Analyst,3,42.86,"Python, SQL, Pandas","Excel, Power BI, Tableau, Statistics"
candidate_0508.pdf,4,Product Analyst,2,40.0,"SQL, Python","Product Analytics, Statistics, A/B Testing"
candidate_0508.pdf,5,Backend Developer,2,40.0,"Python, SQL","Django, FastAPI, REST API"
candidate_0509.pdf,1,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0509.pdf,2,Data Analyst,2,28.57,"Tableau, Pandas","Python, SQL, Excel, Power BI, Statistics"
candidate_0509.pdf,3,Business Analyst,1,20.0,Tableau,"Excel, SQL, Power BI, Business Analytics"
candidate_0509.pdf,4,Frontend Developer,1,20.0,Git,"HTML, CSS, JavaScript, React"
candidate_0509.pdf,5,Senior Data Analyst,1,16.67,Tableau,"Python, SQL, Power BI, Statistics, Business Analytics"
candidate_0510.pdf,1,Data Analyst,5,71.43,"Python, Excel, Power BI, Tableau, Pandas","SQL, Statistics"
candidate_0510.pdf,2,Business Analyst,3,60.0,"Excel, Power BI, Tableau","SQL, Business Analytics"
candidate_0510.pdf,3,Software Engineer,4,57.14,"Python, Java, OOP, Git","C++, DSA, System Design"
candidate_0510.pdf,4,Senior Data Analyst,3,50.0,"Python, Power BI, Tableau","SQL, Statistics, Business Analytics"
candidate_0510.pdf,5,Frontend Developer,2,40.0,"JavaScript, Git","HTML, CSS, React"
candidate_0511.pdf,1,BI Developer,2,66.67,"Power BI, SQL",Data Visualization
candidate_0511.pdf,2,Senior Data Analyst,3,50.0,"Python, SQL, Power BI","Tableau, Statistics, Business Analytics"
candidate_0511.pdf,3,ML Engineer,3,50.0,"Python, Docker, Git","Machine Learning, TensorFlow, PyTorch"
candidate_0511.pdf,4,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0511.pdf,5,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0512.pdf,1,Frontend Developer,2,40.0,"HTML, CSS","JavaScript, React, Git"
candidate_0512.pdf,2,Full Stack Developer,2,33.33,"HTML, CSS","JavaScript, React, Node.js, MongoDB"
candidate_0512.pdf,3,Automation Test Engineer,1,33.33,Python,"Selenium, Automation Testing"
candidate_0512.pdf,4,Deep Learning Engineer,1,25.0,Python,"Deep Learning, TensorFlow, PyTorch"
candidate_0512.pdf,5,Computer Vision Engineer,1,25.0,Python,"OpenCV, Deep Learning, Computer Vision"
candidate_0513.pdf,1,Data Scientist,2,33.33,"NumPy, Machine Learning","Python, Pandas, Statistics, Scikit-Learn"
candidate_0513.pdf,2,Data Engineer,2,33.33,"SQL, Spark","Python, Hadoop, ETL, Airflow"
candidate_0513.pdf,3,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0513.pdf,4,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0513.pdf,5,Database Engineer,1,33.33,SQL,"PostgreSQL, Data Warehousing"
candidate_0514.pdf,1,BI Developer,2,66.67,"Power BI, SQL",Data Visualization
candidate_0514.pdf,2,Business Analyst,3,60.0,"SQL, Power BI, Tableau","Excel, Business Analytics"
candidate_0514.pdf,3,Senior Data Analyst,3,50.0,"SQL, Power BI, Tableau","Python, Statistics, Business Analytics"
candidate_0514.pdf,4,Data Analyst,3,42.86,"SQL, Power BI, Tableau","Python, Excel, Pandas, Statistics"
candidate_0514.pdf,5,Frontend Developer,2,40.0,"JavaScript, Git","HTML, CSS, React"
candidate_0515.pdf,1,Data Analyst,3,42.86,"Python, Excel, Pandas","SQL, Power BI, Tableau, Statistics"
candidate_0515.pdf,2,Data Scientist,2,33.33,"Python, Pandas","NumPy, Machine Learning, Statistics, Scikit-Learn"
candidate_0515.pdf,3,Data Engineer,2,33.33,"Python, Spark","SQL, Hadoop, ETL, Airflow"
candidate_0515.pdf,4,Automation Test Engineer,1,33.33,Python,"Selenium, Automation Testing"
candidate_0515.pdf,5,Deep Learning Engineer,1,25.0,Python,"Deep Learning, TensorFlow, PyTorch"
candidate_0516.pdf,1,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0516.pdf,2,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0516.pdf,3,SDET,1,25.0,Java,"Automation Testing, Selenium, Testing"
candidate_0516.pdf,4,Frontend Developer,1,20.0,JavaScript,"HTML, CSS, React, Git"
candidate_0516.pdf,5,Cloud Engineer,1,20.0,AWS,"Azure, GCP, Linux, Docker"
candidate_0517.pdf,1,ML Engineer,4,66.67,"Python, Machine Learning, Docker, Git","TensorFlow, PyTorch"
candidate_0517.pdf,2,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0517.pdf,3,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0517.pdf,4,Product Analyst,2,40.0,"SQL, Python","Product Analytics, Statistics, A/B Testing"
candidate_0517.pdf,5,Senior Data Scientist,2,40.0,"Python, Machine Learning","Deep Learning, Statistics, MLOps"
candidate_0518.pdf,1,Big Data Engineer,2,40.0,"Spark, Hadoop","Kafka, Scala, Big Data"
candidate_0518.pdf,2,Data Scientist,2,33.33,"Pandas, NumPy","Python, Machine Learning, Statistics, Scikit-Learn"
candidate_0518.pdf,3,Data Engineer,2,33.33,"Spark, Hadoop","Python, SQL, ETL, Airflow"
candidate_0518.pdf,4,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0518.pdf,5,Software Engineer,2,28.57,"OOP, Git","Python, Java, C++, DSA, System Design"
candidate_0519.pdf,1,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0519.pdf,2,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0519.pdf,3,BI Developer,1,33.33,Power BI,"SQL, Data Visualization"
candidate_0519.pdf,4,Site Reliability Engineer,1,25.0,Docker,"Linux, Kubernetes, Cloud Computing"
candidate_0519.pdf,5,Platform Engineer,1,25.0,Docker,"Kubernetes, Linux, CI/CD"
candidate_0520.pdf,1,Data Scientist,3,50.0,"Python, NumPy, Machine Learning","Pandas, Statistics, Scikit-Learn"
candidate_0520.pdf,2,Senior Data Scientist,2,40.0,"Python, Machine Learning","Deep Learning, Statistics, MLOps"
candidate_0520.pdf,3,ML Engineer,2,33.33,"Python, Machine Learning","TensorFlow, PyTorch, Docker, Git"
candidate_0520.pdf,4,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0520.pdf,5,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0521.pdf,1,Frontend Developer,3,60.0,"HTML, CSS, JavaScript","React, Git"
candidate_0521.pdf,2,Data Engineer,3,50.0,"Python, SQL, Spark","Hadoop, ETL, Airflow"
candidate_0521.pdf,3,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0521.pdf,4,Full Stack Developer,3,50.0,"HTML, CSS, JavaScript","React, Node.js, MongoDB"
candidate_0521.pdf,5,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0522.pdf,1,Senior Data Scientist,2,40.0,"Python, Machine Learning","Deep Learning, Statistics, MLOps"
candidate_0522.pdf,2,Data Scientist,2,33.33,"Python, Machine Learning","Pandas, NumPy, Statistics, Scikit-Learn"
candidate_0522.pdf,3,ML Engineer,2,33.33,"Python, Machine Learning","TensorFlow, PyTorch, Docker, Git"
candidate_0522.pdf,4,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0522.pdf,5,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0523.pdf,1,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0523.pdf,2,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0523.pdf,3,Database Engineer,1,33.33,SQL,"PostgreSQL, Data Warehousing"
candidate_0523.pdf,4,Technical Product Manager,1,33.33,SQL,"Product Analytics, Leadership"
candidate_0523.pdf,5,QA Engineer,1,33.33,SQL,"Testing, Problem Solving"
candidate_0524.pdf,1,Data Scientist,2,33.33,"Pandas, Machine Learning","Python, NumPy, Statistics, Scikit-Learn"
candidate_0524.pdf,2,ML Engineer,2,33.33,"Machine Learning, Docker","Python, TensorFlow, PyTorch, Git"
candidate_0524.pdf,3,Site Reliability Engineer,1,25.0,Docker,"Linux, Kubernetes, Cloud Computing"
candidate_0524.pdf,4,Platform Engineer,1,25.0,Docker,"Kubernetes, Linux, CI/CD"
candidate_0524.pdf,5,Senior Data Scientist,1,20.0,Machine Learning,"Python, Deep Learning, Statistics, MLOps"
candidate_0525.pdf,1,Data Engineer,3,50.0,"SQL, Spark, Hadoop","Python, ETL, Airflow"
candidate_0525.pdf,2,Big Data Engineer,2,40.0,"Spark, Hadoop","Kafka, Scala, Big Data"
candidate_0525.pdf,3,Data Scientist,2,33.33,"NumPy, Machine Learning","Python, Pandas, Statistics, Scikit-Learn"
candidate_0525.pdf,4,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0525.pdf,5,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0526.pdf,1,Site Reliability Engineer,1,25.0,Docker,"Linux, Kubernetes, Cloud Computing"
candidate_0526.pdf,2,Platform Engineer,1,25.0,Docker,"Kubernetes, Linux, CI/CD"
candidate_0526.pdf,3,Financial Analyst,1,25.0,Excel,"SQL, Financial Analysis, Statistics"
candidate_0526.pdf,4,Business Analyst,1,20.0,Excel,"SQL, Power BI, Tableau, Business Analytics"
candidate_0526.pdf,5,Cloud Engineer,1,20.0,Docker,"AWS, Azure, GCP, Linux"
candidate_0527.pdf,1,Data Engineer,2,33.33,"Python, Spark","SQL, Hadoop, ETL, Airflow"
candidate_0527.pdf,2,Cybersecurity Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0527.pdf,3,SOC Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0527.pdf,4,Ethical Hacker,1,33.33,Linux,"Penetration Testing, Cybersecurity"
candidate_0527.pdf,5,Automation Test Engineer,1,33.33,Python,"Selenium, Automation Testing"
candidate_0528.pdf,1,BI Developer,1,33.33,Power BI,"SQL, Data Visualization"
candidate_0528.pdf,2,Business Analyst,1,20.0,Power BI,"Excel, SQL, Tableau, Business Analytics"
candidate_0528.pdf,3,Senior Data Scientist,1,20.0,Machine Learning,"Python, Deep Learning, Statistics, MLOps"
candidate_0528.pdf,4,Big Data Engineer,1,20.0,Spark,"Hadoop, Kafka, Scala, Big Data"
candidate_0528.pdf,5,Frontend Developer,1,20.0,HTML,"CSS, JavaScript, React, Git"
candidate_0529.pdf,1,Frontend Developer,3,60.0,"CSS, JavaScript, Git","HTML, React"
candidate_0529.pdf,2,Data Engineer,2,33.33,"SQL, Spark","Python, Hadoop, ETL, Airflow"
candidate_0529.pdf,3,Full Stack Developer,2,33.33,"CSS, JavaScript","HTML, React, Node.js, MongoDB"
candidate_0529.pdf,4,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0529.pdf,5,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0530.pdf,1,Cybersecurity Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0530.pdf,2,SOC Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0530.pdf,3,Ethical Hacker,1,33.33,Linux,"Penetration Testing, Cybersecurity"
candidate_0530.pdf,4,Site Reliability Engineer,1,25.0,Linux,"Docker, Kubernetes, Cloud Computing"
candidate_0530.pdf,5,Platform Engineer,1,25.0,Linux,"Kubernetes, Docker, CI/CD"
candidate_0531.pdf,1,MLOps Engineer,2,40.0,"Python, Docker","Kubernetes, MLOps, CI/CD"
candidate_0531.pdf,2,ML Engineer,2,33.33,"Python, Docker","Machine Learning, TensorFlow, PyTorch, Git"
candidate_0531.pdf,3,Data Engineer,2,33.33,"Python, Hadoop","SQL, Spark, ETL, Airflow"
candidate_0531.pdf,4,Automation Test Engineer,1,33.33,Python,"Selenium, Automation Testing"
candidate_0531.pdf,5,Software Engineer,2,28.57,"Python, OOP","Java, C++, DSA, Git, System Design"
candidate_0532.pdf,1,Data Scientist,2,33.33,"Pandas, Machine Learning","Python, NumPy, Statistics, Scikit-Learn"
candidate_0532.pdf,2,Cybersecurity Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0532.pdf,3,SOC Analyst,1,33.33,Linux,"Cybersecurity, Network Security"
candidate_0532.pdf,4,Ethical Hacker,1,33.33,Linux,"Penetration Testing, Cybersecurity"
candidate_0532.pdf,5,Data Analyst,2,28.57,"Tableau, Pandas","Python, SQL, Excel, Power BI, Statistics"
candidate_0533.pdf,1,Business Analyst,3,60.0,"Excel, Power BI, Tableau","SQL, Business Analytics"
candidate_0533.pdf,2,Data Analyst,4,57.14,"Python, Excel, Power BI, Tableau","SQL, Pandas, Statistics"
candidate_0533.pdf,3,Senior Data Analyst,3,50.0,"Python, Power BI, Tableau","SQL, Statistics, Business Analytics"
candidate_0533.pdf,4,Data Scientist,3,50.0,"Python, NumPy, Machine Learning","Pandas, Statistics, Scikit-Learn"
candidate_0533.pdf,5,ML Engineer,3,50.0,"Python, Machine Learning, Docker","TensorFlow, PyTorch, Git"
candidate_0534.pdf,1,Frontend Developer,2,40.0,"CSS, JavaScript","HTML, React, Git"
candidate_0534.pdf,2,Data Scientist,2,33.33,"Pandas, Machine Learning","Python, NumPy, Statistics, Scikit-Learn"
candidate_0534.pdf,3,ML Engineer,2,33.33,"Machine Learning, Docker","Python, TensorFlow, PyTorch, Git"
candidate_0534.pdf,4,Data Engineer,2,33.33,"SQL, Hadoop","Python, Spark, ETL, Airflow"
candidate_0534.pdf,5,Full Stack Developer,2,33.33,"CSS, JavaScript","HTML, React, Node.js, MongoDB"
candidate_0535.pdf,1,Frontend Developer,2,40.0,"CSS, Git","HTML, JavaScript, React"
candidate_0535.pdf,2,Senior Data Analyst,2,33.33,"Python, Power BI","SQL, Tableau, Statistics, Business Analytics"
candidate_0535.pdf,3,Data Scientist,2,33.33,"Python, NumPy","Pandas, Machine Learning, Statistics, Scikit-Learn"
candidate_0535.pdf,4,ML Engineer,2,33.33,"Python, Git","Machine Learning, TensorFlow, PyTorch, Docker"
candidate_0535.pdf,5,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0536.pdf,1,Frontend Developer,2,40.0,"HTML, Git","CSS, JavaScript, React"
candidate_0536.pdf,2,ML Engineer,2,33.33,"Machine Learning, Git","Python, TensorFlow, PyTorch, Docker"
candidate_0536.pdf,3,iOS Developer,1,33.33,Git,"Swift, API Development"
candidate_0536.pdf,4,Business Analyst,1,20.0,Tableau,"Excel, SQL, Power BI, Business Analytics"
candidate_0536.pdf,5,Senior Data Scientist,1,20.0,Machine Learning,"Python, Deep Learning, Statistics, MLOps"
candidate_0537.pdf,1,Software Engineer,4,57.14,"Python, Java, OOP, Git","C++, DSA, System Design"
candidate_0537.pdf,2,Data Engineer,3,50.0,"Python, SQL, Hadoop","Spark, ETL, Airflow"
candidate_0537.pdf,3,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0537.pdf,4,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0537.pdf,5,Product Analyst,2,40.0,"SQL, Python","Product Analytics, Statistics, A/B Testing"
candidate_0538.pdf,1,Frontend Developer,2,40.0,"CSS, JavaScript","HTML, React, Git"
candidate_0538.pdf,2,Full Stack Developer,2,33.33,"CSS, JavaScript","HTML, React, Node.js, MongoDB"
candidate_0538.pdf,3,Mobile App Developer,1,33.33,Java,"Android, API Development"
candidate_0538.pdf,4,Android Developer,1,33.33,Java,"Android, REST API"
candidate_0538.pdf,5,SDET,1,25.0,Java,"Automation Testing, Selenium, Testing"
candidate_0539.pdf,1,Business Analyst,2,40.0,"SQL, Tableau","Excel, Power BI, Business Analytics"
candidate_0539.pdf,2,Senior Data Analyst,2,33.33,"SQL, Tableau","Python, Power BI, Statistics, Business Analytics"
candidate_0539.pdf,3,Database Engineer,1,33.33,SQL,"PostgreSQL, Data Warehousing"
candidate_0539.pdf,4,Technical Product Manager,1,33.33,SQL,"Product Analytics, Leadership"
candidate_0539.pdf,5,QA Engineer,1,33.33,SQL,"Testing, Problem Solving"
candidate_0540.pdf,1,Software Engineer,3,42.86,"Python, C++, OOP","Java, DSA, Git, System Design"
candidate_0540.pdf,2,Senior Data Scientist,2,40.0,"Python, Machine Learning","Deep Learning, Statistics, MLOps"
candidate_0540.pdf,3,Cloud Engineer,2,40.0,"AWS, Linux","Azure, GCP, Docker"
candidate_0540.pdf,4,Data Scientist,2,33.33,"Python, Machine Learning","Pandas, NumPy, Statistics, Scikit-Learn"
candidate_0540.pdf,5,ML Engineer,2,33.33,"Python, Machine Learning","TensorFlow, PyTorch, Docker, Git"
candidate_0541.pdf,1,ML Engineer,4,66.67,"Python, Machine Learning, Docker, Git","TensorFlow, PyTorch"
candidate_0541.pdf,2,Data Scientist,3,50.0,"Python, Pandas, Machine Learning","NumPy, Statistics, Scikit-Learn"
candidate_0541.pdf,3,Analytics Engineer,2,50.0,"SQL, Python","Data Warehousing, ETL"
candidate_0541.pdf,4,API Developer,2,50.0,"Python, SQL","FastAPI, REST API"
candidate_0541.pdf,5,Data Analyst,3,42.86,"Python, SQL, Pandas","Excel, Power BI, Tableau, Statistics"
candidate_0542.pdf,1,Business Analyst,3,60.0,"Excel, SQL, Tableau","Power BI, Business Analytics"
candidate_0542.pdf,2,Financial Analyst,2,50.0,"Excel, SQL","Financial Analysis, Statistics"
